stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
217,908628,EAST POINT STATION,DORSEY AVE & CSX TRANSPORTATION,33.676609,-84.440595,,,,
218,908629,LAKEWOOD- FT MCPHERSON  STATION,US-29 & MAIN ST,33.700629,-84.4293,,,,
219,908704,WEST END STATION,GA-154 & GA-139,33.73584,-84.412967,,,,
220,908705,WEST END STATION,GA-154 & GA-139,33.73584,-84.412967,,,,
221,908706,LAKEWOOD-FT MCPHERSON  STATION,US-29 & MAIN ST,33.700611,-84.4293,,,,
222,908707,EAST POINT STATION,DORSEY AVE & CSX TRANSPORTATION,33.676609,-84.440584,,,,
224,908709,KENSINGTON STATION,KENSINGTON RD & UNNAMED,33.772093,-84.252217,,,,
232,908634,KENSINGTON STATION,KENSINGTON RD & UNNAMED,33.772093,-84.252249,,,,
243,908717,LENOX STATION,NORFOLK SOUTHERN & LENOX RD NE,33.845137,-84.357854,,,,
244,908718,BUCKHEAD STATION,TURNER MCDONALD PKY & GA-141,33.847837,-84.367379,,,,
249,908639,BUCKHEAD STATION,TURNER MCDONALD PKY & GA-141,33.847837,-84.367368,,,,
250,906827,LENOX STATION,NORFOLK SOUTHERN & LENOX RD NE,33.845137,-84.357854,,,,
269,907960,BANKHEAD STATION,GA-8 & BANKHEAD HWY NW,33.771944,-84.428633,,,,
270,907961,BANKHEAD STATION,GA-8 & BANKHEAD HWY NW,33.771944,-84.428623,,,,
280,907913,NORTH AVENUE STATION,W PEACHTREE ST NW & GA-8,33.771705,-84.387411,,,,
281,907914,NORTH AVENUE STATION,W PEACHTREE ST NW & GA-8,33.771696,-84.387411,,,,
355,906311,HOWELL MILL RD@KIPLING DR,HOWELL MILL RD NW & KIPLING DR NW,33.813522,-84.41485,,,,
375,908862,DORAVILLE STATION,SOUTHERN & UNNAMED,33.902993,-84.28086,,,,
384,908845,DORAVILLE STATION,SOUTHERN & UNNAMED,33.902966,-84.280893,,,,
394,908872,MEDICAL CENTER STATION,LAKE HEARN DR NE & PEACHTREE DUNWOODY RD NE,33.912296,-84.351237,,,,
399,908885,MEDICAL CENTER STATION,LAKE HEARN DR NE & PEACHTREE DUNWOODY RD NE,33.912323,-84.351313,,,,
429,908911,CIVIC CENTER STATION,W PEACHTREE ST NW & GA-401,33.766245,-84.387504,,,,
430,908912,CIVIC CENTER STATION,W PEACHTREE ST NW & GA-401,33.766236,-84.387504,,,,
470,908958,VINE CITY STATION,ELECTRIC AVE NW & LENA ST NW,33.756612,-84.404348,,,,
471,908959,VINE CITY STATION,ELECTRIC AVE NW & LENA ST NW,33.756595,-84.404348,,,,
485,908963,ASHBY STATION,JOSEPH E LOWERY BLVD NW & LENA ST NW,33.756343,-84.417556,,,,
486,908964,ASHBY STATION,JOSEPH E LOWERY BLVD NW & LENA ST NW,33.756289,-84.417556,,,,
693,908301,OAKLAND CITY STATION,GA-154 & GA-139,33.717264,-84.425279,,,,
694,908302,OAKLAND CITY STATION,NORFOLK SOUTHERN & CAMPBELLTON RD SW,33.717417,-84.424921,,,,
730,908480,NORTH SPRINGS STATION,UNNAMED & UNNAMED,33.945433,-84.357395,,,,
796,908435,DOME-GWCC-PHILIPS ARENA-CNN STATION,NORFOLK SOUTHERN & ANDREW YOUNG INTERNATIONAL BLVD NW,33.75633,-84.397759,,,,
797,908981,FIVE POINTS STATION,GEORGIA & PEACHTREE ST SW,33.753962,-84.391549,,,,
798,908436,KING MEMORIAL STATION,GEORGIA & GRANT ST SE,33.749468,-84.376011,,,,
799,908437,INMAN PARK-REYNOLDSTOWN  STATION,GEORGIA & GRANT ST SE,33.757317,-84.35262,,,,
800,908438,AVONDALE STATION,GEORGIA & SAMS XING,33.77533,-84.280715,,,,
801,908515,INDIAN CREEK STATION,UNNAMED & UNNAMED,33.769212,-84.229255,,,,
802,908516,INDIAN CREEK STATION,UNNAMED & UNNAMED,33.769212,-84.229255,,,,
803,908691,AVONDALE STATION,GEORGIA & SAMS XING,33.77533,-84.280715,,,,
804,908692,INMAN PARK -REYNOLDSTOWN STATION,GEORGIA & GRANT ST SE,33.757317,-84.35262,,,,
805,908693,KING MEMORIAL STATION,GEORGIA & GRANT ST SE,33.749468,-84.376011,,,,
806,908990,FIVE POINTS STATION,GEORGIA & PEACHTREE ST SW,33.753962,-84.391549,,,,
807,908694,DOME-GWCC-PHILIPS ARENA-CNN STATION,NORFOLK SOUTHERN & ANDREW YOUNG INTERNATIONAL BLVD NW,33.756348,-84.397759,,,,
808,908695,AIRPORT STATION,S TERMINAL PKY & HARTSFIELD INTERNATIONAL AIRPORT,33.639864,-84.446284,,,,
809,908599,COLLEGE PARK STATION,UNNAMED & HARTSFIELD INTERNATIONAL AIRPORT,33.65082,-84.448027,,,,
810,908600,GARNETT STATION,GARNETT ST SW & FORSYTH ST SW,33.748929,-84.395513,,,,
811,908986,FIVE POINTS STATION,GEORGIA & FORSYTH ST NW,33.754061,-84.391539,,,,
812,908601,PEACHTREE CENTER STATION,PEACHTREE ST NE & ELLIS ST NW,33.759541,-84.387564,,,,
813,908602,LINDBERGH POCKET,MOROSGO DR NE & HARTSFIELD INTERNATIONAL AIRPORT,33.823456,-84.369292,,,,
814,908603,CHAMBLEE STATION,SOUTHERN & LENOX RD NE,33.887911,-84.305949,,,,
815,908604,CHAMBLEE STATION,SOUTHERN & LENOX RD NE,33.887911,-84.305949,,,,
816,908605,LINDBERGH POCKET,MOROSGO DR NE & OAKDALE RD NE,33.823617,-84.369226,,,,
817,907842,PEACHTREE CENTER STATION,PEACHTREE ST NE & ELLIS ST NW,33.759532,-84.387564,,,,
818,908976,FIVE POINTS STATION,GEORGIA & FORSYTH ST NW,33.753944,-84.39168,,,,
819,907843,GARNETT STATION,GARNETT ST SW & FORSYTH ST SW,33.748938,-84.395513,,,,
820,907844,COLLEGE PARK STATION,UNNAMED & HARTSFIELD INTERNATIONAL AIRPORT,33.65082,-84.448027,,,,
821,906647,AIRPORT STATION,S TERMINAL PKY & HARTSFIELD INTERNATIONAL AIRPORT,33.639622,-84.446283,,,,
822,907845,SANDY SPRINGS STATION,PERIMETER CTR W & UNNAMED,33.931358,-84.350906,,,,
823,907846,SANDY SPRINGS STATION,PERIMETER CTR W & UNNAMED,33.931358,-84.350917,,,,
824,907847,E-145 POCKET TRACK,GEORGIA & OAKDALE RD NE,33.762296,-84.3344,,,,
825,908606,E-145 POCKET TRACK,GEORGIA & OAKDALE RD NE,33.762296,-84.3344,,,,
1118,906837,AIRPORT STATION,S TERMINAL PKY & HARTSFIELD INTERNATIONAL AIRPORT,33.639864,-84.446316,,,,
9008,902632,MAIN ST@WINTHROPE PARK DR,0 MAIN & WINTHROPE PARK,34.089495,-84.294218,,,,
9012,902630,MAIN ST@379,,34.085826,-84.294957,,,,
9016,902631,MAIN ST@PINE GROVE DR,0 MAIN & PINE GROVE,34.08386,-84.294755,,,,
9020,900005,MAIN ST@PINE GROVE DR,0 MAIN & PINE GROVE,34.082292,-84.294607,,,,
9025,900006,MAIN ST@MAYFIELD RD,0 MAIN & MAYFIELD,34.080401,-84.29444,,,,
9030,900018,MAIN ST@CUMMING ST,0 MAIN & CUMMING,34.078152,-84.294291,,,,
9031,900007,MAIN ST@ACADEMY ST,0 MAIN & ACADEMY,34.076201,-84.294288,,,,
9034,900008,MAIN ST@VAUGHN DR,0 MAIN & VAUGHN,34.090788,-84.292399,,,,
9224,900010,MAIN ST@VAUGHN DR,0 MAIN & VAUGHN,34.091028,-84.292667,,,,
9226,900011,MAIN ST@PINE GROVE DR,0 MAIN & PINE GROVE,34.082476,-84.295051,,,,
10004,900012,WINDWARD PKY W@DEERFIELD PKWY,0 WINDWARD PKY W & DEERFIELD PKY,34.087866,-84.269172,,,,
10006,900013,WINDWARD PKY W@5532,,34.08755,-84.26518,,,,
10008,900014,WINDWARD PKY@NORTH POINT PKY,0 WINDWARD & NORTH POINT,34.08886,-84.2579,,,,
10010,902838,WINDWARD PKY@NORTH POINT PKY,0 WINDWARD & NORTH POINT,34.088403,-84.257398,,,,
10040,902839,MARTIN LUTHER KING J DR SW@OLLIE ST,0 MARTIN LUTHER KING JR DR NW & OLLIE ST NW,33.754809,-84.421186,,,,
10044,902840,NORTH POINT PKY@900,,34.08083,-84.25948,,,,
10046,902796,NORTH POINT PKY@960,,34.078413,-84.260238,,,,
10048,902797,NORTH POINT PKY@300,,34.08645,-84.25687,,,,
10054,902798,NORTH POINT PKY @ 960,,34.078179,-84.260646,,,,
10056,902799,NORTH POINT PKY @ WEBB BRIDGE RD,0 NORTH POINT & WEBB BRIDGE,34.076578,-84.260487,,,,
10134,902902,FAIR ST SW@NORTHSIDE DR SW,0 FAIR & NORTHSIDE,33.748929,-84.404936,,,,
10136,902975,WINDWARD PKY@DEERFIELD PKY,0 WINDWARD & DEERFIELD,34.088128,-84.270103,,,,
10142,906745,DEERFIELD PKY@MORRIS RD,,34.090648,-84.270141,,,,
10146,902976,WINDWARD PKY@5230,,34.092278,-84.276484,,,,
10148,902977,MAIN ST@WINDWARD PKY W,0 MAIN & WINDWARD,34.093848,-84.27914,,,,
10150,902978,MAIN ST@COGBURN RD,0 MAIN & COGBURN,34.092288,-84.285274,,,,
10168,902903,MAIN ST@684,,34.091726,-84.290431,,,,
10170,902904,MAIN ST@684,,34.091495,-84.290512,,,,
10172,902905,DEERFIELD PKY@MORRIS RD,0 DEERFIELD & MORRIS,34.090281,-84.269372,,,,
10174,902979,DEERFIELD PKY@WEBB RD,0 DEERFIELD & WEBB,34.092845,-84.270686,,,,
10176,902980,DEERFIELD PKY@WEBB RD,0 DEERFIELD & WEBB,34.09517,-84.268409,,,,
10186,902981,MAIN ST@WINDWARD PKY W,0 MAIN & WINDWARD,34.093963,-84.279531,,,,
10212,903045,MAIN ST@COGBURN RD,0 MAIN & COGBURN,34.092039,-84.285415,,,,
10214,903046,MAIN ST@CANTON ST,0 MAIN & CANTON,34.088795,-84.29524,,,,
10216,903047,MAIN ST@CANTON ST,0 MAIN & CANTON,34.08842,-84.29487,,,,
10244,902638,NORTH POINT PKY@500,,34.08513,-84.25732,,,,
10248,902639,WINDWARD PKY@WESTSIDE DR,0 WINDWARD PKY W & WESTSIDE PKY,34.087526,-84.268877,,,,
10250,903217,MORRIS RD@WEBB RD,0 MORRIS & WEBB,34.096603,-84.260478,,,,
10252,903218,MORRIS RD@13010,,34.094303,-84.262563,,,,
10256,903220,WINDWARD PKY W@MAIN ST,0 WINDWARD & MAIN,34.091776,-84.276628,,,,
10258,902640,WINDWARD PKY W@MAIN ST,0 WINDWARD & MAIN,34.09318,-84.277912,,,,
10266,902641,WINDWARD PARK & RIDE,200 NORTH POINT,34.087203,-84.258333,,,,
10268,902642,NORTH POINT PK@190,,34.08782,-84.25696,,,,
10270,902643,MORRIS RD @ 12395,,34.081045,-84.261163,,,,
10272,902644,WINDWARD PKY@5555,,34.08702,-84.26505,,,,
10274,902649,DEERFIELD PKY@WEBB RD,0 DEERFIELD & WEBB,34.09785,-84.26416,,,,
10276,902650,MORRIS RD@12726,,34.09106,-84.266782,,,,
14002,902765,ALPHARETTA HWY@HOUZE WAY,0 ALPHARETTA & HOUZE,34.046329,-84.339584,,,,
14004,902766,ALPHARETTA HWY@SUN VALLEY DR,0 ALPHARETTA HWY & SUN VALLEY DR,34.049871,-84.337741,,,,
14006,902771,ALPHARETTA HWY@11085,,34.050648,-84.33625,,,,
14009,902772,ALPHARETTA HWY@ELKINS RD,0 ALPHARETTA HWY & ELKINS RD,34.051974,-84.334347,,,,
14010,902773,ALPHARETTA HWY@MANSELL PL,0 ALPHARETTA & MANSELL,34.054226,-84.330254,,,,
14012,902774,ALPHARETTA HWY@11251,,34.055115,-84.329132,,,,
14014,902767,ALPHARETTA HWY@ROSEMONT PKY,0 ALPHARETTA & ROSEMONT,34.058438,-84.326409,,,,
14018,902768,ALPHARETTA HWY@HEMBREE RD,0 ALPHARETTA & HEMBREE,34.060596,-84.324478,,,,
14020,902769,ALPHARETTA HWY@HOSPITAL BLVD,0 ALPHARETTA & HOSPITAL,34.062603,-84.322716,,,,
14022,902770,ALPHARETTA HWY@NORTHMEADOW PKWY,0 ALPHARETTA & NORTHMEADOW,34.065643,-84.318581,,,,
14024,906278,ALPHARETTA HWY@HANEY DR,0 ALPHARETTA & HANEY,34.066032,-84.316254,,,,
14026,906279,ALPHARETTA HWY@WILLS RD,0 ALPHARETTA & WILLS,34.066277,-84.313118,,,,
14028,906281,ALPHARETTA HWY@HANEY DR,0 ALPHARETTA & HANEY,34.066383,-84.316063,,,,
14030,906295,ALPHARETTA HWY@UPPER HEMBREE RD,0 ALPHARETTA & UPPER HEMBREE,34.065865,-84.319,,,,
14032,906296,ALPHARETTA HWY@HOSPITAL BLVD,0 ALPHARETTA & HOSPITAL,34.06329,-84.322723,,,,
14034,906312,ALPHARETTA HWY@HEMBREE RD,0 ALPHARETTA & HEMBREE,34.061096,-84.324554,,,,
14038,906337,ALPHARETTA HWY@11450,,34.057182,-84.327896,,,,
14040,906338,ALPHARETTA HWY@11442,,34.055408,-84.329323,,,,
14042,906339,ALPHARETTA HWY@MANSELL PL,0 ALPHARETTA & MANSELL,34.053848,-84.331345,,,,
14043,906340,ALPHARETTA HWY@ELKINS RD,0 ALPHARETTA & ELKINS,34.051643,-84.335208,,,,
14046,906314,ALPHARETTA HWY@SUN VALLEY DR,0 ALPHARETTA & SUN VALLEY,34.049427,-84.338387,,,,
14048,906315,MAIN ST@571,,34.066363,-84.309818,,,,
15005,906317,NORCROSS ST@MARIETTA ST,0 NORCROSS & MARIETTA,34.072458,-84.294525,,,,
15007,906341,MAIN ST@BRADY PL,0 MAIN & BRADY,34.066297,-84.304719,,,,
15008,906342,MAIN ST@MAXWELL RD,0 MAIN & MAXWELL,34.067867,-84.301102,,,,
15009,906343,NORCROSS ST @ MARIETTA ST,0 NORCROSS & MARIETTA,34.072351,-84.294908,,,,
15010,906351,MAIN ST@MARIETTA ST,0 MAIN & MARIETTA,34.07295,-84.2951,,,,
15011,906318,MAIN ST@CUMMING ST,0 MAIN & CUMMING,34.078177,-84.29468,,,,
15012,906319,MAIN ST@MARIETTA ST,0 MAIN & MARIETTA,34.072947,-84.295646,,,,
15014,906320,MAIN ST@JANIS LN,0 MAIN & JANIS,34.069775,-84.298373,,,,
15015,903187,MAIN ST@DEVORE RD,0 MAIN & DEVORE,34.069068,-84.299451,,,,
15018,903188,NORTH POINT PKY@6360,6360 NORTH POINT PKY & CENTER BRIDGE RD,34.046681,-84.290142,,,,
15020,903189,NORTH POINT PKY@6250,6250 NORTH POINT PKY & N POINT MALL ENTRANCE RD,34.04694,-84.290338,,,,
15022,902705,MAIN ST@MAXWELL RD,0 MAIN & MAXWELL,34.068106,-84.301723,,,,
15026,902706,MAIN ST@JANIS LN,0 MAIN & JANIS,34.069866,-84.297493,,,,
15028,902707,HAYNES BRIDGE RD@11785,,34.056886,-84.286369,,,,
15030,902708,HAYNES BRIDGE RD@RAINWATER DR,0 HAYNES BRIDGE RD & RAINWATER DR,34.063717,-84.291553,,,,
15032,903190,HAYNES BRIDGE RD@DEVORE RD,0 HAYNES BRIDGE & DEVORE,34.066409,-84.292587,,,,
15036,903191,HAYNES BRIDGE RD@11770,,34.068882,-84.293925,,,,
15037,903192,HAYNES BRIDGE RD@DEVORE RD,0 HAYNES BRIDGE & DEVORE,34.066797,-84.293659,,,,
15040,902709,HAYNES BRIDGE RD@WOODHAVEN,0 HAYNES BRIDGE & WOODHAVEN,34.06391,-84.292224,,,,
15042,902710,HAYNES BRIDGE RD@MORRISON PKY,0 HAYNES BRIDGE & MORRISON,34.060412,-84.289472,,,,
15044,902711,ALPHARETTA HWY@ROSEMONT PKY,0 ALPHARETTA & ROSEMONT,34.058564,-84.326815,,,,
15048,902653,HAYNES BRIDGE RD@MORRISON PKY,0 HAYNES BRIDGE & MORRISON,34.061055,-84.289146,,,,
15054,902775,ACADEMY ST@HAYNES BRIDGE RD,0 ACADEMY & HAYNES BRIDGE,34.075399,-84.292976,,,,
15056,902817,HAYNES BRIDGE RD@11385,,34.057515,-84.287135,,,,
15058,902818,NORTH POINT PKY@6300,6300 NORTH POINT PKY & NORTH POINT CT,34.047504,-84.28929,,,,
15060,902819,NORTH POINT PKY@6751,6751 NORTH POINT PKY & POINT MALL ENTRANCE RD,34.044366,-84.298075,,,,
15062,902820,NORTH POINT PKY@NORTH POINT CT,0 NORTH POINT PKY & CENTER BRIDGE RD,34.047736,-84.288493,,,,
15066,902776,HAYNES BRIDGE RD@NORTH POINT DR,0 HAYNES BRIDGE & NORTH POINT,34.051343,-84.285479,,,,
15068,902777,HAYNES BRIDGE RD@11634,11634 HAYNES BRIDGE RD & NORTHWINDS PKY,34.058607,-84.287375,,,,
15070,902778,NORTH POINT PKY@ROYAL BLVDS,4800 NORTH POINT PKY & ROYAL BLVD S,34.054808,-84.273102,,,,
15072,902779,NORTH POINT PKY@ROYAL BLVD S,4800 NORTH POINT PKY & ROYAL BLVD S,34.054557,-84.273179,,,,
15074,902821,NORTH POINT PKY@GEORGIA LANE,0 NORTH POINT PKY & GEORGIA LN,34.04973,-84.283363,,,,
15076,902822,NORTH POINT PKY@KIMBALL BRIDGE RD,0 NORTH POINT PKY,34.049783,-84.281508,,,,
15078,902846,HAYNES BRIDGE RD@NORTH POINT DR,0 HAYNES BRIDGE & NORTH POINT,34.049964,-84.285986,,,,
15080,902847,NORTH POINT PKY@5055,5055 NORTH POINT & KIMBALL BRIDGE,34.054353,-84.276901,,,,
15082,902780,NORTH POINT PKY@5055,,34.054726,-84.277286,,,,
15084,902781,HAYNES BRIDGE RD@THOMPSON ST,0 HAYNES BRIDGE & THOMPSON,34.07236,-84.293587,,,,
15086,902948,NORTH POINT PKY@MILL CREEK AVE,0 NORTH POINT PKY & MILL CREEK AVE,34.049988,-84.280963,,,,
15088,902949,NORTH POINT PKY@NORTH POINT DR,0 NORTH POINT PKY & NORTH POINT DR,34.050212,-84.281017,,,,
15090,902950,NORTH POINT PKY@ROCK MILL RD,0 NORTH POINT & ROCK MILL,34.051814,-84.279206,,,,
15092,902951,NORTH POINT PKY@ROCK MILL RD,0 NORTH POINT PKY & ROCK MILL RD,34.052037,-84.279499,,,,
16010,902917,NORTH POINT PKY@ROYAL BLVD S,0 NORTH POINT & ROYAL,34.054603,-84.271739,,,,
16016,902918,NORTH POINT PKY@OLD MILTON PKY,0 NORTH POINT & OLD MILTON,34.067225,-84.261144,,,,
16018,902919,NORTH POINT PKY@PRESTON RIDGE RD,0 NORTH POINT & PRESTON RIDGE,34.071018,-84.256571,,,,
16020,902953,NORTH POINT PKY @ 3980,3980 NORTH POINT PKY & WEBB BRIDGE RD,34.069287,-84.260223,,,,
16022,902954,NORTH POINT PKY@3180,3200 NORTH POINT,34.074163,-84.257003,,,,
16023,902955,NORTH POINT PKY @ PRESTON RIDGE RD,0 NORTH POINT & PRESTON RIDGE,34.071684,-84.256765,,,,
16024,902920,NORTH POINT PKY @ 3180,,34.074037,-84.257706,,,,
16026,906734,NORTH POINT PKY@,,34.060519,-84.265895,,,,
16028,902921,NORTH POINT PKY@OLD MILTON PKY,0 NORTH POINT & OLD MILTON,34.06661,-84.262158,,,,
16030,902922,NORTH POINT PKY@3980,,34.068743,-84.260137,,,,
20010,903070,ATLANTA ST@OXBO RD,0 ATLANTA ST & OXBO RD,34.017725,-84.362093,,,,
20012,903071,ATLANTA ST@OAK ST,0 ATLANTA & OAK,34.01968,-84.361641,,,,
20014,903098,ALPHARETTA ST@ELIZABETH WAY,0 ALPHARETTA & ELIZABETH,34.024082,-84.360771,,,,
20016,903099,ALPHARETTA ST@NORCROSS ST,0 ALPHARETTA & NORCROSS,34.025188,-84.360458,,,,
20018,903100,ALPHARETTA ST@CHERRY ST,0 ALPHARETTA & CHERRY,34.027241,-84.358696,,,,
20020,903101,ALPHARETTA ST@WOODSTOCK ST,0 ALPHARETTA & WOODSTOCK,34.029003,-84.356476,,,,
20024,903072,ALPHARETTA ST@THOMAS DR,0 ALPHARETTA & THOMAS,34.031132,-84.352989,,,,
20026,903073,ALPHARETTA ST@1207,,34.032051,-84.351196,,,,
20028,903074,ALPHARETTA ST@ALPINE DR,0 ALPHARETTA & ALPINE,34.034595,-84.346985,,,,
20032,903075,ALPHARETTA ST@STRICKLAND RD,0 ALPHARETTA & STRICKLAND,34.031807,-84.352615,,,,
20036,903102,ALPHARETTA ST@WOODSTOCK ST,0 ALPHARETTA & WOODSTOCK,34.02964,-84.356026,,,,
20038,903103,ALPHARETTA ST@CHERRY ST,0 ALPHARETTA & CHERRY,34.028076,-84.358368,,,,
20040,903104,ALPHARETTA ST@GREEN ST,0 ALPHARETTA & GREEN,34.026226,-84.359932,,,,
20042,903105,ALPHARETTA ST@ELIZABETH WAY,0 ALPHARETTA & ELIZABETH,34.024113,-84.361099,,,,
20044,903166,ATLANTA ST@OXBO RD,0 ATLANTA & OXBO,34.017143,-84.362793,,,,
20046,902622,ATLANTA ST@OAK ST,0 ATLANTA & OAK,34.020451,-84.362053,,,,
20050,902623,ATLANTA ST@HILL ST,0 ATLANTA & HILL,34.021351,-84.361458,,,,
20052,902719,MAIN ST@PARK ST,0 MAIN & PARK,33.524877,-84.664778,,,,
20054,902720,ALPHARETTA ST@THOMAS DR,0 ALPHARETTA & THOMAS,34.030607,-84.353944,,,,
21009,902721,MANSELL RD@901,,34.042686,-84.336409,,,,
21010,902722,MANSELL RD@EAGLES CREST VILLAGE LN,0 MANSELL & EAGLES CREST VILLAGE,34.042439,-84.339508,,,,
21011,902624,MANSELL RD@WARSAW RD,0 MANSELL & WARSAW,34.042604,-84.330572,,,,
21012,902625,MANSELL RD@OLD ROSWELL RD,0 MANSELL RD & UNNAMED,34.041362,-84.3241,,,,
21014,902626,MANSELL RD@DUKE DR,0 MANSELL & DUKE,34.039996,-84.318926,,,,
21018,902627,MANSELL RD@WARSAW RD,0 MANSELL & WARSAW,34.042456,-84.328608,,,,
21023,902723,MANSELL RD@WESTSIDE PKY,0 MANSELL & WESTSIDE,34.040566,-84.319181,,,,
21025,902724,MANSELL RD@WARSAW RD,0 MANSELL RD & WARSAW RD,34.042695,-84.329196,,,,
21029,902628,MANSELL RD@EAGLES CREST VILLAGE LN,0 MANSELL & EAGLES CREST VILLAGE,34.043068,-84.338841,,,,
21038,902787,HOLCOMB BRIDGE RD@ALPHARETTA ST,0 HOLCOMB BRIDGE & ALPHARETTA,34.035824,-84.343109,,,,
21042,902788,HOLCOMB BRIDGE RD@ALPHARETTA ST,0 HOLCOMB BRIDGE & ALPHARETTA,34.034755,-84.34199,,,,
21044,902789,HOLCOMB BRIDGE RD@GRIMES BRIDGE RD,0 HOLCOMB BRIDGE & GRIMES BRIDGE,34.032795,-84.341476,,,,
21046,902832,HOLCOMB BRIDGE RD@OLD ROSWELL RD,0 HOLCOMB BRIDGE & OLD ROSWELL,34.032943,-84.34081,,,,
21048,902856,HOLCOMB BRIDGE RD@OLD ROSWELL RD,0 HOLCOMB BRIDGE & OLD ROSWELL,34.031756,-84.339365,,,,
21050,902857,HOLCOMB BRIDGE RD@MARKET PL,0 HOLCOMB BRIDGE & MARKET,34.031414,-84.339737,,,,
21052,902858,HOLCOMB BRIDGE RD@MARKET PL,0 HOLCOMB BRIDGE & MARKET,34.030893,-84.338273,,,,
21054,902790,HOLCOMB BRIDGE RD@MARKET PL,0 HOLCOMB BRIDGE & MARKET,34.03054,-84.338638,,,,
21056,902791,HOLCOMB BRIDGE RD@WARSAW RD,0 HOLCOMB BRIDGE & WARSAW,34.028156,-84.335617,,,,
21058,902792,HOLCOMB BRIDGE RD @ WARSAW RD,0 HOLCOMB BRIDGE RD & WARSAW RD,34.028164,-84.33501,,,,
21060,902829,HOLCOMB BRIDGE RD@RIVERWOOD LN,0 HOLCOMB BRIDGE RD & RIVERWOOD LN,34.025954,-84.332511,,,,
21062,902830,HOLCOMB BRIDGE RD@OLD HOLCOMB BRID,0 HOLCOMB BRIDGE RD & OLD HOLCOMB BRIDGE RD,34.025936,-84.332173,,,,
21064,902831,HOLCOMB BRIDGE RD@DOGWOOD RD,0 HOLCOMB BRIDGE & DOGWOOD,34.024068,-84.32961,,,,
21066,902962,HOLCOMB BRIDGE RD@DOGWOOD RD,0 HOLCOMB BRIDGE & DOGWOOD,34.023655,-84.330254,,,,
21070,902963,ALPHARETTA ST@MANSELL CIR,0 ALPHARETTA & MANSELL,34.034363,-84.346611,,,,
21074,902965,ALPHARETTA ST@COMMERCE PKY,0 ALPHARETTA & COMMERCE,34.03909,-84.34285,,,,
21076,902923,ALPHARETTA ST@MANSELL RD,0 ALPHARETTA & MANSELL,34.041012,-84.341972,,,,
21079,902924,ALPHARETTA ST@MANSELL RD,0 ALPHARETTA & MANSELL,34.042066,-84.341461,,,,
21080,902925,ALPHARETTA HWY@HOUZE WAY,0 ALPHARETTA & HOUZE,34.045967,-84.340134,,,,
21082,902926,ALPHARETTA HWY@MANSELL RD,0 ALPHARETTA & MANSELL,34.043225,-84.341303,,,,
21084,902966,ALPHARETTA ST@1240,,34.032547,-84.351204,,,,
21096,902967,ALPHARETTA ST@HOUZE RD,0 ALPHARETTA ST & HOUZE RD,34.038247,-84.343293,,,,
21097,902968,NORTH POINT PKY@NORTH POINT CT,0 NORTH POINT PKY & NORTH POINT CT,34.048219,-84.288122,,,,
21098,902927,HOLCOMB BRIDGE RD@OLD DOGWOOD RD,0 HOLCOMB BRIDGE & OLD DOGWOOD,34.02259,-84.326827,,,,
21102,902928,HAYNES BRIDGE RD@NORTH POINT PKY,0 HAYNES BRIDGE & NORTH POINT,34.049061,-84.28672,,,,
21104,903114,HAYNES BRIDGE RD@NORTH POINT DR,0 HAYNES BRIDGE & NORTH POINT,34.050373,-84.286285,,,,
21112,903079,HOLCOMB BRIDGE RD@GRIMES BRIDGE RD,0 HOLCOMB BRIDGE & GRIMES BRIDGE,34.034047,-84.342203,,,,
21120,903080,ALPHARETTA HWY@HOUZE WAY,0 ALPHARETTA & HOUZE,34.045088,-84.340153,,,,
21122,903116,MANSELL RD@KINGSWOOD PL,0 MANSELL RD & KINGSWOOD PL,34.039993,-84.321853,,,,
21124,903117,MANSELL RD@980,,34.042966,-84.332759,,,,
21126,903118,MANSELL RD@WARSAW RD,0 MANSELL & WARSAW,34.042597,-84.332851,,,,
21128,903119,MANSELL RD@DAVIS DR,0 MANSELL & DAVIS,34.040594,-84.31571,,,,
21950,903120,MANSELL P&R - ON RAMP,2158 MANSELL RD,34.038139,-84.313456,,,,
21951,903177,MANSELL P&R - IN LOT,2158 MANSELL RD,34.038643,-84.313173,,,,
21954,903078,ALPHARETTA ST@10730,10730 ALPHARETTA HWY,34.041281,-84.342017,,,,
21960,903113,MANSELL RD@950,,34.043098,-84.336125,,,,
21962,902633,MANSELL RD@OLD ROSWELL RD,0 MANSELL & OLD ROSWELL,34.042363,-84.326224,,,,
21964,902634,MANSELL RD@KINGSWOOD PL,0 MANSELL & KINGSWOOD,34.040383,-84.321726,,,,
21966,902635,MANSELL RD@COLONIAL CTR PKWY,0 MANSELL RD & COLONIAL CENTER PKY,34.042606,-84.327112,,,,
22016,902636,NORTH POINT PKY@MANSELL RD,0 NORTH POINT & MANSELL,34.038311,-84.305962,,,,
22018,902682,NORTH POINT PKY@7731,,34.039226,-84.306024,,,,
22020,902731,NORTH POINT PKY@7601,,34.040913,-84.304853,,,,
22022,902732,NORTH POINT PKY@7301,,34.042389,-84.303216,,,,
22024,902733,NORTH POINT PKY@7391,7391 NORTH POINT PKY & CENTER BRIDGE RD,34.043462,-84.301066,,,,
22028,902735,NORTH POINT PKY@6440,6440 NORTH POINT PKY & CENTER BRIDGE RD,34.045,-84.294158,,,,
